OBJECTID,WD21CD,WD21NM,WD21NMW,BNG_E,BNG_N,LONG,LAT,GlobalID,SHAPE_Length,SHAPE_Area
7663,W05000349,Tawe-Uchaf,Tawe-Uchaf,290421,213436,-3.5908401,51.808788,{A89DE182-B531-4669-A205-B77C988A8D39},62976.42446,112437082.8
7664,W05000350,Trewern,Tre-wern,327715,309509,-3.07059,52.678452,{0446003B-9558-497D-9BA0-60C97FF98E08},34370.86369,32145097.59
7665,W05000351,Welshpool Castle,Y Trallwng - Castell,320788,304859,-3.17191,52.635689,{E517CA91-1CD8-4BDF-BF70-42101E998EAE},21568.15894,17900910.13
7666,W05000352,Welshpool Gungrog,Y Trallwng Gungrog,323904,309345,-3.12691,52.676449,{196AA5F4-1D01-4940-8D2F-C499C2377B12},24124.95104,14061370.34
7667,W05000353,Welshpool Llanerchyddol,Y Trallwng Llanerchyddol,321241,308210,-3.1660199,52.665871,{5D38EF77-B4D8-4386-B12C-8A17FA6F391C},14285.55326,6956945.058
7668,W05000354,Ynyscedwyn,Ynysgedwyn,278206,208769,-3.7662899,51.76432,{06875B64-33EF-454A-BA3B-EBF81065D3AB},8694.101574,3799974.136
7669,W05000355,Yscir,Ysgir,297401,235414,-3.4961801,52.007648,{45B8817C-6F54-420A-955F-F4A4C2777F1C},71458.38299,153476240.8
7670,W05000356,Ystradgynlais,Ystradgynlais,279988,216003,-3.74298,51.829708,{9771E47E-79D2-48E8-9659-4F139431678D},36525.07789,28575112.72
7671,W05000357,Aberaeron,Aberaeron,245879,262534,-4.2585802,52.239368,{B6E054DE-6A94-4250-8565-F99C6499DA92},8911.88266,1583476.797
7672,W05000358,Aberporth,Aberporth,225585,250369,-4.5492301,52.12405,{A84D02BA-A947-474C-8A2A-542EF287F6EE},24471.75671,16460780.01
7673,W05000359,Aberteifi/Cardigan-Mwldan,Aberteifi-Mwldan,218650,247769,-4.6490402,52.098469,{7DD9D88A-7383-4BDB-907A-9CF26D165422},14791.70917,6119739.795
7674,W05000360,Aberteifi/Cardigan-Rhyd-y-Fuwch,Aberteifi-Rhyd-y-Fuwch,219370,246729,-4.63799,52.089359,{B6242937-CF8A-46D6-9C00-E61997CDAE3B},8663.35428,2043799.942
7675,W05000361,Aberteifi/Cardigan-Teifi,Aberteifi-Teifi,217559,244712,-4.6633101,52.070648,{3BF8CCB1-FD74-4886-9FE2-A7714C2AB679},17154.45008,4763556.761
7676,W05000362,Aberystwyth Bronglais,Aberystwyth Bronglais,259115,281630,-4.0728798,52.414478,{577F2521-2B9B-411A-8F09-7DDA97DF8664},4013.660904,561871.8175
7677,W05000363,Aberystwyth Canol/Central,Aberystwyth Canol,258574,281618,-4.0808201,52.414242,{144B9154-BA13-45C4-84F6-C7128A5A51EB},3207.0631,298795.152
7678,W05000364,Aberystwyth Gogledd/North,Aberystwyth Gogledd,259065,282601,-4.0740199,52.423191,{B5775C43-5492-42C4-9F54-9C6E6EF44E08},6285.340747,1739906.938
7679,W05000365,Aberystwyth Penparcau,Aberystwyth Penparcau,258993,280114,-4.0740299,52.400829,{80BEC02A-7971-4858-B0A6-6FE55186A5EA},8180.64312,1901173.869
7680,W05000366,Aberystwyth Rheidol,Aberystwyth Rheidol,258457,280827,-4.0822001,52.407101,{5E74A49D-2623-4A73-9BCC-1AA8BE4F04B9},9023.993567,829277.9109
7681,W05000367,Beulah,Beulah,227656,245248,-4.5164199,52.078701,{C867B865-7952-4308-8422-157C65C35752},39612.57275,50630781.13
7682,W05000368,Borth,Borth,261991,288177,-4.03333,52.474041,{D2E26413-0034-4FA4-9F1C-019EEA7D38AB},35293.2051,25450478.52
7683,W05000369,Capel Dewi,Capel Dewi,242647,245415,-4.2979298,52.084671,{0126D5BC-7941-4BC4-9E69-F062B85BB563},48695.28082,60818383.67
7684,W05000370,Ceulanamaesmawr,Ceulanamaesmawr,268866,290699,-3.9331601,52.49839,{41FAF0A8-30D9-404A-8E0F-48063F992EBD},92721.06821,127151766
7685,W05000371,Ciliau Aeron,Ciliau Aeron,248865,259267,-4.2134199,52.21085,{30155149-043C-43AA-A803-A192D6FCBCFC},41242.26456,40075935.03
7686,W05000372,Faenor,Faenor,261398,282278,-4.0395999,52.420891,{4238F2D3-A462-4777-AA19-9E7D2DBF1B4D},14532.1935,6322090.451
7687,W05000373,Lampeter,Llanbedr Pont Steffan,257474,248641,-4.0830498,52.117668,{EFA4CA41-151F-4962-BA70-99D3FFC183CC},21605.2585,12647921.23
7688,W05000374,Llanarth,Llanarth,243371,255050,-4.29181,52.171429,{56C5C707-BB47-4B98-B2B0-3FB49EE1AA5E},41704.04816,45949164.64
7689,W05000375,Llanbadarn Fawr-Padarn,Llanbadarn Fawr - Padarn,260865,280805,-4.0468202,52.40752,{66DABD6C-D554-4273-8FAC-5D6ACA7C89D1},8838.942087,2113560.508
7690,W05000376,Llanbadarn Fawr-Sulien,Llanbadarn Fawr - Sulien,259512,280974,-4.0667701,52.408691,{9AE498D9-786F-439F-BD7A-52736D368378},5751.720388,1018280.043
7691,W05000377,Llandyfriog,Llandyfrïog,234788,241894,-4.41082,52.050751,{04BC1222-2EB2-4F08-AF43-CDEE80D3873D},37872.25977,29839301.11
7692,W05000378,Llandysilio-gogo,Llandysiliogogo,240154,250931,-4.3368702,52.133499,{8D0849DA-156C-4769-BF16-8A0BD1B55974},63935.49421,66681940.58
7693,W05000379,Llandysul Town,Tref Llandysul,240911,241551,-4.3214502,52.049461,{80DC8E7C-6EB7-4B73-80E2-546DFF521B7D},13372.03828,5889724.763
7694,W05000380,Llanfarian,Llanfarian,259557,276944,-4.0644202,52.372501,{AD01E338-6C0E-415A-8064-A52510489DA4},38772.1198,33493831.64
7695,W05000381,Llanfihangel Ystrad,Llanfihangel Ystrad,253259,254555,-4.14712,52.169701,{9C60C130-BFAA-481D-B698-B3F2A0D40D22},60863.25783,74083818.38
7696,W05000382,Llangeitho,Llangeitho,270405,255839,-3.8970499,52.185532,{DE9A516C-219C-44B8-A993-3548900FD671},92046.71539,151736671.9
7697,W05000383,Llangybi,Llangybi,261170,251649,-4.0303302,52.145641,{E773B94A-F53D-4E03-B8E8-C6BFB92EFB28},54832.32922,72823588.69
7698,W05000384,Llanrhystyd,Llanrhystud,257371,269440,-4.0933199,52.304508,{4A323E1B-F122-4B91-9C28-A41F93CD4D9D},45617.86667,59634161.99
7699,W05000385,Llansantffraed,Llansanffraid,253029,264240,-4.1546898,52.256649,{F57F3AC2-3CEF-4BB7-AE79-EC2D7EB152FC},44279.93946,60137354.39
7700,W05000386,Llanwenog,Llanwenog,250951,247246,-4.17764,52.10342,{2771D880-74C4-47C1-AFC4-56BD500A43C0},52237.83222,68470653.26
7701,W05000387,Lledrod,Lledrod,271653,267553,-3.88326,52.29108,{3DE7667E-D559-4D68-AC40-0EDD83855CB9},107514.2779,223594372
7702,W05000388,Melindwr,Melindwr,274455,282084,-3.84764,52.422298,{EEF58A43-952D-417B-A012-9C2749E6911B},98937.19733,199680505.4
7703,W05000389,New Quay,Ceinewydd,239131,259360,-4.3558102,52.20892,{71E15867-C752-4F13-AE1F-9ABB78BEE7CB},8323.616707,2298113.422
7704,W05000390,Penbryn,Penbryn,231761,251427,-4.45963,52.135471,{9AABD3AB-BD3D-4B8A-A746-858CA7163C51},44916.04745,53213610.37
7705,W05000391,Pen-parc,Pen-parc,222675,247587,-4.59024,52.098141,{8531B7CF-B001-4388-BED6-AD12E427D44D},53810.06839,47444455.79
7706,W05000392,Tirymynach,Tirymynach,261288,285095,-4.0423899,52.446171,{643ACCAD-7E0C-45BE-9F06-EA3A4C2DEEF9},25140.13463,14530011.1
7707,W05000393,Trefeurig,Trefeurig,267394,283782,-3.95208,52.43589,{BB986C05-CD19-4077-AC9D-2A2C8AED8A68},31134.47937,26183580.73
7708,W05000394,Tregaron,Tregaron,272242,257553,-3.8708401,52.201359,{D3506CB6-953C-455F-A7D7-ED31ACE0150D},74497.51719,86418193.83
7709,W05000395,Troedyraur,Troedyraur,235248,246122,-4.4061599,52.088871,{7391A9BF-F5A5-4C55-9F5D-96BFD0C4F0B3},34274.55855,32578394.35
7710,W05000396,Ystwyth,Ystwyth,264801,274554,-3.98647,52.352341,{0AF97F77-737B-4870-86C0-C3299C014D6E},55305.32318,71166254.31
7711,W05000400,Carew,Caeriw,205590,203472,-4.8144898,51.696239,{A99F9CEB-54CF-4CA2-AA51-4AA1A658DF66},46775.81735,22419897.14
7712,W05000402,Clydau,Clydau,223387,235556,-4.5736399,51.990311,{627FDF17-DD6B-433C-94D4-842FB2193318},42676.35949,65961574.11
7713,W05000406,Fishguard North East,Abergwaun - Gogledd-ddwyrain,196507,237088,-4.9655099,51.994869,{DB351622-2518-4AED-A791-3458D153ABFF},12014.26926,2216228.413
7714,W05000407,Fishguard North West,Abergwaun - Gogledd-orllewin,195265,236681,-4.9833398,51.990761,{E786CCF4-F686-4EB7-BFC3-F22FB3AF8987},6782.491673,1678791.557
7715,W05000408,Goodwick,Wdig,194799,239398,-4.9917402,52.01498,{DB319E0E-937D-4668-A6CA-82EE34432D9C},15786.52175,3657974.492
7716,W05000409,Haverfordwest: Castle,Hwlffordd - Castell,195252,215820,-4.9711399,51.80344,{1DCF17F8-92E8-4474-BD26-24D156D44D3F},5025.821133,680552.0765
7717,W05000410,Haverfordwest: Garth,Hwlffordd - Garth,194356,216521,-4.98453,51.80941,{3DEA5F56-2635-4017-963A-C6820729552D},8662.942155,1861670.887
7718,W05000413,Haverfordwest: Priory,Hwlffordd - Priordy,194064,214629,-4.9876299,51.792309,{84F21027-D1D8-4669-8EDE-C80A6579A34E},10952.67915,1998245.86
7719,W05000414,Hundleton,Hundleton,194641,198294,-4.9696498,51.645851,{D39F1AE5-08AB-478F-B754-0D49BE18ADFB},87689.81481,95809793.49
7720,W05000415,Johnston,Johnston,191667,211705,-5.0205898,51.765171,{6F47195E-336F-47B5-A49F-33DDCAB4061E},30132.30838,25020882.68
7721,W05000417,Lampeter Velfrey,Llanbedr Efelffre,215601,214359,-4.67557,51.797401,{EB647F4B-F8BF-4419-A043-7B4AA5E6B543},40448.07683,45646654.79
7722,W05000418,Lamphey,Llandyfái,201295,201684,-4.8755298,51.67868,{9B18171E-BCA2-4BB4-8D6F-BA504C22AB94},34787.26465,24307867.02
7723,W05000419,Letterston,Treletert,193318,227045,-5.0058599,51.903519,{8DA6CD27-AAC0-4847-B1B5-2645D01E8682},47960.60431,58904434.28
7724,W05000421,Llanrhian,Llanrhian,186205,230686,-5.1113601,51.933521,{722A9800-CF54-4D33-9E40-22EDAADCB507},60716.46542,52720586.45
7725,W05000422,Maenclochog,Maenclochog,210514,225556,-4.7553902,51.896259,{DC100D4D-C167-4B84-92CF-E2AA453AFC27},68421.08498,123582683.4
7726,W05000423,Manorbier,Maenorbyr,206614,199827,-4.7976699,51.66386,{9C7BB4CA-AEA1-40B4-A3BB-9DBC2BC7623C},34903.39262,24742323.1
7727,W05000425,Merlin's Bridge,Pont Fadlen,195136,213781,-4.9716101,51.785091,{F78C7363-93EC-47C4-81ED-DD0FE5BC8429},18583.71853,6765162.637
7728,W05000426,Milford: Central,Aberdaugleddau - Canol,190667,205822,-5.0315199,51.711979,{F4C3A2F5-DB50-4E23-84E9-B202FE8FD112},5294.587568,669712.485
7729,W05000427,Milford: East,Aberdaugleddau - Dwyrain,192204,206053,-5.0094399,51.714619,{3827C034-CE05-43E5-B7AB-A0FEB4518E9F},12825.56773,4954023.317
7730,W05000428,Milford: Hakin,Aberdaugleddau - Hakin,189715,205815,-5.04527,51.711559,{76C5EC8E-60B6-4E37-AC09-2BA05D1DB74C},4942.449187,663475.2506
7731,W05000429,Milford: Hubberston,Aberdaugleddau - Hubberston,188883,206916,-5.05797,51.72113,{C0692DC6-8FCD-4332-BE82-EA3A7330F0CA},12078.9594,4885436.51
7732,W05000430,Milford: North,Aberdaugleddau - Gogledd,191385,207520,-5.0221601,51.727489,{19530DCC-2A92-4675-A385-446C30DB0723},10921.98349,3452373.314
7733,W05000431,Milford: West,Aberdaugleddau - Gorllewin,190445,206615,-5.0352001,51.719021,{3E20A2A8-8F74-4538-A0EF-E11AC4B5DC71},6088.398463,731618.229
7734,W05000432,Narberth,Arberth,211045,214639,-4.7417202,51.798401,{051705B5-70BB-4AF7-8473-D18F8C293F5A},5824.624919,885457.5573
7735,W05000433,Narberth Rural,Arberth Gwledig,210592,212348,-4.7470298,51.777672,{82697545-D689-4D2D-BB95-B376DEA2253E},40085.8545,25350869.86
7736,W05000434,Newport,Trefdraeth,205182,237700,-4.8396702,52.003471,{AACADCE6-A666-41DD-8180-0466B34BF622},22699.03885,17686161.64
7737,W05000435,Neyland: East,Neyland - Dwyrain,196342,205737,-4.94944,51.713299,{F1C7427A-9BE5-4B2C-99FD-D2ADE1592E61},5845.539127,1290140.603
7738,W05000436,Neyland: West,Neyland - Gorllewin,194610,206577,-4.9749699,51.720211,{A5F84A0C-5D5E-45BC-A5B2-E4E7634F90FC},17211.02234,10982745.17
7739,W05000437,Pembroke Dock: Central,Doc Penfro - Canol,196788,203697,-4.9418001,51.695148,{028055FD-A8EC-4392-8263-9CC850B601A9},3589.864667,351566.6231
7740,W05000438,Pembroke Dock: Llanion,Doc Penfro - Llanion,197769,203656,-4.9276099,51.695129,{E7586149-DACB-4CC3-96E7-2B99EF554E39},8791.849175,2572097.226
7741,W05000439,Pembroke Dock: Market,Doc Penfro - Marchnad,196075,203461,-4.9519701,51.692768,{3206B530-7318-4486-80E9-58285ABC41E1},8505.252554,1234729.968
7742,W05000440,Pembroke Dock: Pennar,Doc Penfro - Pennar,196175,202589,-4.9500098,51.684978,{B52C7CF9-0073-4F2F-98B9-1ED22A4420FB},9319.528232,2140332.67
7743,W05000441,Pembroke: Monkton,Penfro - Monkton,197554,201119,-4.9292402,51.672272,{539EF32B-FA67-4FA5-B455-E867EFF95B93},6489.663801,1381665.816
7744,W05000442,Pembroke: St. Mary North,Penfro - Santes Fair Gogledd,198615,202129,-4.9145002,51.681728,{2B6D214E-3A0C-4BF1-B969-7AD0EC35155E},6862.867471,1598282.045
7745,W05000443,Pembroke: St. Mary South,Penfro - Santes Fair De,198242,200959,-4.91921,51.671089,{46D1D07D-40EE-4B66-BD10-0DCD711B8B60},6315.65099,1264986.299
7746,W05000444,Pembroke: St. Michael,Penfro - Sant Mihangel,199349,200438,-4.9029298,51.666801,{EFB0B742-1DA5-438F-B1A4-11590950C336},13429.51051,7440174.822
7747,W05000447,St. David's,Tyddewi,177199,227058,-5.23979,51.897419,{9E673494-3C9C-49A3-BAE9-8071106C0142},84317.41388,45571950.61
7748,W05000448,St. Dogmaels,Llandudoch,209693,242352,-4.7766199,52.04681,{D027260E-11AF-4FF7-B0C3-0D48E7C4BCA7},68417.80828,78520177.96
7749,W05000449,St. Ishmael's,Llanisan yn Rhos,180587,207124,-5.17801,51.719818,{3C17F0CF-E304-4CE7-96C9-7B4B9C0913DB},115614.098,46753980.24
7750,W05000450,Saundersfoot,Saundersfoot,213098,205478,-4.7070498,51.716808,{5679F918-9808-4D33-8B0E-31013CD60811},13250.62085,6765196.59
7751,W05000451,Scleddau,Scleddau,191606,235890,-5.0360699,51.982288,{AA4947C6-7C57-437F-8D63-E28E733AA0DA},72485.66516,71082928.66
7752,W05000452,Solva,Solfach,182995,225922,-5.1549702,51.889511,{F83D4749-FB27-4A2B-983A-A4461F3AF268},48302.85858,50032693.86
7753,W05000454,Tenby: South,Dinbych y Pysgod - De,212713,200205,-4.7097902,51.669319,{4931CB46-7F63-4C51-A0FA-512F5194B5EC},23105.07782,3932094.151
7754,W05000455,The Havens,Yr Havens,186033,212312,-5.1024799,51.768501,{BAF372A0-3829-4923-9420-635F2749FD72},38384.44704,42186684.79
7755,W05000456,Wiston,Cas-wis,201386,221756,-4.8857002,51.858959,{AAB89554-FE25-4CA4-ADAC-A1037089418F},54519.42385,71132214.56
7756,W05000457,Abergwili,Abergwili,245990,226145,-4.24052,51.912491,{54FC622C-6E1F-4409-B261-455206FB93ED},47140.95952,62770446.85
7757,W05000458,Ammanford,Rhydaman,262859,212088,-3.9898601,51.790588,{C60B38EC-F4CE-49AF-A685-416C2A03C1D0},7779.739235,1769263.25
7758,W05000459,Betws,Betws,264506,211128,-3.96562,51.78236,{D1CB77C9-25BB-40AF-8376-4AE85F180294},18320.1814,11156029.76
7759,W05000460,Bigyn,Bigyn,252050,199873,-4.1412702,51.678082,{A99D6953-950A-415C-816E-7C86135CDBA6},7618.418331,2342317.86
7760,W05000461,Burry Port,Porth Tywyn,245163,201129,-4.2413602,51.687511,{59DFE64C-30FF-433F-9B1A-6962009B9708},16044.22691,4178290.939
7761,W05000463,Carmarthen Town North,Tre Caerfyrddin - Gogledd,241638,221569,-4.30164,51.870159,{3FF76EBF-CB10-422D-A3D1-3222B8BFF63D},11649.65116,5622687.293
7762,W05000464,Carmarthen Town South,Tre Caerfyrddin - De,238347,219097,-4.3482399,51.847012,{20368024-8742-43D7-9642-032F0BF6BE74},25776.14116,6588729.327
7763,W05000465,Carmarthen Town West,Tre Caerfyrddin - Gorllewin,238236,220512,-4.3505101,51.859692,{69EBB9D8-30F5-4A53-8E62-09C8717ACDF4},14877.62123,8657247.688
7764,W05000466,Cenarth,Cenarth,229413,236798,-4.4865899,52.003349,{BCFB721F-C908-4031-A556-EC97E9FCF615},47964.22254,46610729.9
7765,W05000467,Cilycwm,Cil-y-cwm,271713,237094,-3.8708701,52.017399,{551C3470-1DC4-4324-B201-D7AC0EBB9D99},85145.18562,127499525
7766,W05000468,Cynwyl Elfed,Cynwyl Elfed,237360,227243,-4.3663998,51.919899,{2F1B6CE6-8680-4488-A318-1DE540B307BB},75925.59842,119561643.1
7767,W05000469,Cynwyl Gaeo,Cynwyl Gaeo,264969,242116,-3.9710701,52.060921,{88FB425C-4C02-4B04-82DE-E72EBD256AC3},81783.45261,162870779.8
7768,W05000470,Dafen,Dafen,252962,201470,-4.1287599,51.692669,{0423CEB2-6C3A-42B6-BCC9-9752E177A85C},9036.353089,2415868.903
7769,W05000471,Elli,Elli,250225,200532,-4.1679301,51.683521,{8F054DBB-C7D4-4515-921E-E046DCB8C29C},5440.28492,977018.2432
7770,W05000472,Felinfoel,Felin-foel,251299,202786,-4.1533699,51.70406,{A7CB03FF-5839-445D-9361-4CB3033B9D5A},10559.25123,2377227.471
7771,W05000473,Garnant,Garnant,269062,213478,-3.9005001,51.804569,{41E94FA2-B3E5-4D0F-A144-F008D203C61A},24995.6884,15187964.65
7772,W05000474,Glanamman,Glanaman,267183,212970,-3.9275401,51.799561,{B8776C17-A004-459A-9A60-2D69DD417EF1},22683.84931,12282384.68
7773,W05000475,Glanymor,Glanymôr,251460,198547,-4.14923,51.666012,{D3CEEEB0-12DE-484E-B23A-9D1934FDA573},19520.35542,4012192.065
7774,W05000476,Glyn,Glyn,249101,207135,-4.1870399,51.742538,{DCC9F963-90E5-43A8-BC5F-9E2202A76022},25668.43929,23333474.95
7775,W05000477,Gorslas,Gors-las,254971,214752,-4.1052599,51.812538,{9F155AE1-D9A0-4E59-85E5-769491D53BF1},23949.91507,16539709.58
7776,W05000478,Hendy,Hendy,258027,205373,-4.0571299,51.72905,{2D627C12-EF88-40EA-B405-3A2A5BF67E2B},28500.47372,15013678.99
7777,W05000479,Hengoed,Hengoed,248695,202046,-4.1907001,51.696709,{963C6614-AD1D-43A4-8F10-E4781FA6941D},20266.84478,13807699.15
7778,W05000480,Kidwelly,Cydweli,241867,207635,-4.2919502,51.745041,{AA0C42F1-7834-43AE-8814-A1121A59499F},28031.71011,11670406.66
7779,W05000481,Laugharne Township,Treflan Talacharn,224610,211460,-4.5436001,51.774261,{3ECC87D9-F6B8-4867-8996-8BEED130986F},77616.16443,100950263
7780,W05000482,Llanboidy,Llanboidy,219979,223451,-4.61689,51.880489,{3BD18FDE-8ABC-40E0-8B20-A2CAC8F78713},68010.61349,102390850.7
7781,W05000483,Llanddarog,Llanddarog,252340,217198,-4.1444402,51.83382,{0F31CD73-4EF3-44AC-842D-51945EC6405D},44406.96166,44524461.24
7782,W05000484,Llandeilo,Llandeilo,264727,220300,-3.9660001,51.864841,{075CAC95-E5C7-44A7-8BF5-92E53473A77B},40759.47897,47537180.88
7783,W05000485,Llandovery,Llanymddyfri,280644,241486,-3.7423201,52.058861,{0CEA1CF5-789D-491E-829C-FB74A0A95DB0},69208.23401,116130853.1
7784,W05000486,Llandybie,Llandybïe,262788,215718,-3.9923201,51.823189,{038F9E60-9F1B-4A77-923A-CF6EEDEC4FE5},30266.63145,24681182.02
7785,W05000487,Llanegwad,Llanegwad,254595,229202,-4.1167998,51.942268,{E6CD9480-5E16-44A8-BC47-D60A7AC25272},71702.3945,148693499.7
7786,W05000488,Llanfihangel Aberbythych,Llanfihangel Aberbythych,258027,220151,-4.06318,51.861832,{6F8C536E-C41A-4EE9-8125-127D761C28EA},44831.27241,49412786.71
7787,W05000489,Llanfihangel-ar-Arth,Llanfihangel-ar-Arth,246070,237068,-4.2442498,52.010639,{90840BDE-20BC-449C-A047-98E627AC0904},61298.54822,89268589.17
7788,W05000490,Llangadog,Llangadog,274542,225083,-3.8252699,51.91011,{35063B31-DF97-4DEB-9B41-5A30E076519B},73945.03107,193120459.9
7789,W05000491,Llangeler,Llangeler,236884,237244,-4.3780599,52.009602,{2C12FAA2-5EB4-4CB2-BBFB-C570638D7A1C},41299.9418,60320902.57
7790,W05000493,Llangunnor,Llangynnwr,244594,218561,-4.25738,51.843971,{86FA041C-1D41-4A6B-B21C-77F24B757D8C},32555.94425,23174904.05
7791,W05000494,Llangyndeyrn,Llangyndeyrn,246511,211380,-4.2263999,51.77998,{F7BED751-AAD3-4D21-87A8-78FF7A1BC29E},39182.75109,47168138.06
7792,W05000495,Llannon,Llan-non,254631,209200,-4.1078601,51.762562,{897754AC-D62D-4406-83D5-DBA6884D4F16},32686.58193,38468769.97
7793,W05000496,Llansteffan,Llansteffan,235350,213985,-4.3892798,51.800209,{F19C873E-4E0D-463F-95DD-025C8C3842E8},46508.39456,58870013.74
7794,W05000497,Llanybydder,Llanybydder,255838,242631,-4.1043801,52.063251,{1E95C070-2F15-4747-90A5-DCD6079EC234},48601.66492,71281706.2
7795,W05000498,Lliedi,Lliedi,251311,201132,-4.1524901,51.689201,{0DB39164-BAD2-463F-9A78-75FD797E18A1},5999.38786,1593605.524
7796,W05000499,Llwynhendy,Llwynhendy,253408,199271,-4.1213899,51.673031,{BF2F4636-BCE6-487E-AECF-3ABDF20714CF},15860.73828,3859131.198
7797,W05000500,Manordeilo and Salem,Monardeilo a Salem,263622,228929,-3.98545,51.942101,{63433891-5FD1-4979-BDEE-8454FC44EEB4},56165.32445,80166052.7
7798,W05000501,Pembrey,Pembre,241448,202727,-4.2957802,51.700829,{78CF4616-F002-4FAB-8E76-77F8CA40D9FF},126636.7823,37282274.74
7799,W05000502,Penygroes,Pen-y-groes,258490,213023,-4.0535402,51.797901,{60C344CD-F649-453D-AC8A-1239B0FB055E},16291.74114,7102112.628
7800,W05000503,Pontamman,Pontaman,264211,212664,-3.97049,51.796101,{9E2DBC37-CB09-4F9F-B384-3F60E8952FC5},8999.681799,1344958.758
7801,W05000504,Pontyberem,Pontyberem,250361,211039,-4.1704798,51.777962,{58D6E7D5-E7B6-4C0C-A2E4-5CB106BDA393},19480.80731,13366960.92
7802,W05000505,Quarter Bach,Cwarter Bach,274249,215031,-3.82587,51.81971,{F3359606-EEB2-468D-BAA5-D577BA80AC9E},31339.29603,32023181.6
7803,W05000506,St. Clears,Sanclêr,227570,216307,-4.50315,51.818722,{E41D1ED4-965B-4F0B-8681-4251C7EF74F6},43047.25203,30588445.05
7804,W05000507,St. Ishmael,Llanismel,240985,213308,-4.3073201,51.795761,{E3664897-02CB-4E74-A48D-708BE8178B3F},49742.29241,53253267.24
7805,W05000508,Saron,Saron,260199,211803,-4.0282798,51.787369,{63BDF2A6-2582-4068-8788-9A63F723C59D},18130.56755,9873398.516
7806,W05000509,Swiss Valley,Swiss Valley,252505,204349,-4.13659,51.718418,{BD56EEF5-50C5-4F01-9408-7B35C1A2824B},16639.76909,10134852.39
7807,W05000510,Trelech,Tre-lech,229695,225041,-4.4766598,51.897831,{05D24510-5BC4-4B14-B378-3E7C6A79D4E6},60115.89594,124721328.1
7808,W05000511,Trimsaran,Trimsaran,244366,205326,-4.2547498,51.724998,{58D01ED0-B0C2-480A-8C61-6B0BFB80DA79},25351.36657,19894079.1
7809,W05000512,Tycroes,Ty-croes,259753,209529,-4.0338302,51.76683,{3C8F9062-E1F8-4FAE-8999-03D05ABE1856},17770.90205,11267590.22
7810,W05000513,Tyisha,Tyisa,250692,199813,-4.1608701,51.677181,{051F79C1-FA07-4849-9018-C88CF81347CA},3594.248548,634361.1521
7811,W05000514,Whitland,Hendy-Gwyn ar Daf,217554,220045,-4.65028,51.84911,{C771253C-0DA7-480A-9341-29C06B58A148},34258.63086,22415968.37
7812,W05000524,Gower,Gwyr,248861,190523,-4.18332,51.593231,{C69A6756-4B3F-4D82-97AB-9053229D80EB},155153.1648,112785828.3
7813,W05000525,Gowerton,Tregwyr,258370,195866,-4.0482998,51.643711,{83448E2F-5929-431F-AD34-7DFC4D232107},23243.21271,7634339.638
7814,W05000526,Killay North,Cilâ - Gogledd,260585,193870,-4.0155101,51.626331,{E89E3B23-BB8B-47A7-88E5-06B3F35851E6},9131.20977,1936435.632
7815,W05000527,Killay South,Cilâ - De,260304,192763,-4.0191302,51.61631,{1222891A-DB8F-468F-8F40-E10344424BBB},6806.92319,1291775.467
7816,W05000532,Lower Loughor,Casllwchwr Isaf,256841,197936,-4.0712299,51.661919,{11F2DF54-6921-4371-B8DB-31DEE8302794},6154.96906,1040629.458
7817,W05000533,Mawr,Mawr,265362,204919,-3.95081,51.72678,{F2B906C9-4078-435C-A193-C5D1D0328E4C},45226.80265,57817441.41
7818,W05000534,Mayals,Mayals,260452,190854,-4.0162301,51.59919,{88B4142B-5632-4949-BC23-FC42B71589E5},10440.94122,4516270.706
7819,W05000537,Newton,Newton,260169,187813,-4.0191002,51.5718,{602AD688-086B-4F5C-AA65-004BF3B5AC6B},9185.410494,2362724.093
7820,W05000538,Oystermouth,Ystumllwynarth,261745,187686,-3.99633,51.571041,{355471C9-50EE-4ECB-AB5F-DFFCD175F25A},9810.255026,2048862.544
7821,W05000544,Pontardulais,Pontarddulais,260402,204785,-4.0225201,51.724361,{6953D0B6-E53A-4126-844C-DFF7EABFA636},22829.88477,15579534.56
7822,W05000545,St. Thomas,St. Thomas,267733,193234,-3.91207,51.622341,{8A364325-EAFF-4CFC-94D2-2F031EAC9DA8},16148.44814,6016064.964
